codecommune,codedep,election_type,Year,far_right_relvotes,far_right_votes,turnout,incumbents_relvotes,incumbents_votes,greens_relvotes,greens_votes,right_relvotes,right_votes,socialists_relvotes,socialists_votes
25255,25,E,2024,0.25748502994012,43,0.569965870307167,0.11377245508982,19,0.0898203592814371,15,0.197604790419162,33,0.101796407185629,17
25256,25,E,2024,0.441176470588235,150,0.53125,0.123529411764706,42,0.0205882352941176,7,0.129411764705882,44,0.1,34
25257,25,E,2024,0.379032258064516,47,0.54625550660793,0.17741935483871,22,0.0241935483870968,3,0.104838709677419,13,0.169354838709677,21
25258,25,E,2024,0.281720430107527,262,0.561933534743202,0.181720430107527,169,0.056989247311828,53,0.0774193548387097,72,0.158064516129032,147
25259,25,E,2024,0.401628222523745,296,0.504103967168263,0.126187245590231,93,0.039348710990502,29,0.126187245590231,93,0.12483039348711,92
25261,25,E,2024,0.276595744680851,13,0.691176470588235,0.0212765957446809,1,0,0,0.212765957446809,10,0.0212765957446809,1
25262,25,E,2024,0.376344086021505,70,0.515235457063712,0.134408602150538,25,0.0645161290322581,12,0.155913978494624,29,0.0806451612903226,15
25263,25,E,2024,0.319587628865979,31,0.544943820224719,0.154639175257732,15,0.0412371134020619,4,0.11340206185567,11,0.11340206185567,11
25264,25,E,2024,0.5,19,0.603174603174603,0.131578947368421,5,0.0263157894736842,1,0,0,0.157894736842105,6
25265,25,E,2024,0.374617737003058,245,0.606116774791474,0.195718654434251,128,0.0336391437308868,22,0.0749235474006116,49,0.103975535168196,68
25266,25,E,2024,0.383561643835616,28,0.722772277227723,0.0958904109589041,7,0.0410958904109589,3,0.0821917808219178,6,0.136986301369863,10
25267,25,E,2024,0.325227963525836,107,0.621928166351607,0.155015197568389,51,0.0303951367781155,10,0.103343465045593,34,0.164133738601824,54
25268,25,E,2024,0.434782608695652,30,0.758241758241758,0.0579710144927536,4,0.0144927536231884,1,0.318840579710145,22,0,0
25269,25,E,2024,0.5,21,0.823529411764706,0.0714285714285714,3,0.0238095238095238,1,0.0476190476190476,2,0.119047619047619,5
25270,25,E,2024,0.264150943396226,14,0.588888888888889,0.132075471698113,7,0.0566037735849057,3,0.207547169811321,11,0.0566037735849057,3
25271,25,E,2024,0.406113537117904,279,0.53671875,0.16448326055313,113,0.0436681222707424,30,0.149927219796215,103,0.0771470160116448,53
25273,25,E,2024,0.355140186915888,38,0.629411764705882,0.0560747663551402,6,0.0560747663551402,6,0.0467289719626168,5,0.158878504672897,17
25274,25,E,2024,0.508928571428571,57,0.460905349794239,0.116071428571429,13,0.00892857142857143,1,0.0178571428571429,2,0.0714285714285714,8
25275,25,E,2024,0.5,43,0.5375,0.104651162790698,9,0,0,0.0813953488372093,7,0.0697674418604651,6
25276,25,E,2024,0.388235294117647,33,0.594405594405594,0.176470588235294,15,0.0117647058823529,1,0.152941176470588,13,0.0823529411764706,7
25277,25,E,2024,0.590909090909091,26,0.63768115942029,0.0454545454545455,2,0,0,0.0227272727272727,1,0.159090909090909,7
25278,25,E,2024,0.359832635983264,86,0.567695961995249,0.184100418410042,44,0.0460251046025105,11,0.108786610878661,26,0.100418410041841,24
25279,25,E,2024,0.492957746478873,35,0.717171717171717,0.0845070422535211,6,0.028169014084507,2,0.0422535211267606,3,0.0845070422535211,6
25280,25,E,2024,0.192307692307692,10,0.448275862068966,0.192307692307692,10,0.0192307692307692,1,0.0769230769230769,4,0.0576923076923077,3
25281,25,E,2024,0.578947368421053,66,0.502202643171806,0.0263157894736842,3,0.0087719298245614,1,0.0789473684210526,9,0.043859649122807,5
25283,25,E,2024,0.4,20,0.78125,0.22,11,0.04,2,0.02,1,0.02,1
25284,25,E,2024,0.348853868194842,487,0.43206437635407,0.10458452722063,146,0.0214899713467049,30,0.0429799426934097,60,0.0859598853868195,120
25285,25,E,2024,0.253706754530478,154,0.518360375747225,0.191103789126853,116,0.0609555189456343,37,0.200988467874794,122,0.105436573311367,64
25286,25,E,2024,0.527272727272727,29,0.523809523809524,0.0727272727272727,4,0.0363636363636364,2,0.127272727272727,7,0.0727272727272727,4
25287,25,E,2024,0.273560209424084,209,0.58905165767155,0.181937172774869,139,0.0732984293193717,56,0.0732984293193717,56,0.181937172774869,139
25288,25,E,2024,0.320388349514563,99,0.595375722543353,0.16504854368932,51,0.0517799352750809,16,0.177993527508091,55,0.0614886731391586,19
25289,25,E,2024,0.444444444444444,20,0.6,0.0666666666666667,3,0.0888888888888889,4,0.155555555555556,7,0.0666666666666667,3
25290,25,E,2024,0.491525423728814,29,0.7375,0.0508474576271187,3,0.0677966101694915,4,0.101694915254237,6,0.0847457627118644,5
25293,25,E,2024,0.319327731092437,152,0.520787746170678,0.189075630252101,90,0.046218487394958,22,0.102941176470588,49,0.126050420168067,60
25295,25,E,2024,0.205298013245033,31,0.578544061302682,0.218543046357616,33,0.0728476821192053,11,0.112582781456954,17,0.198675496688742,30
25296,25,E,2024,0.305295950155763,98,0.574239713774598,0.155763239875389,50,0.0623052959501558,20,0.118380062305296,38,0.0996884735202492,32
25297,25,E,2024,0.284090909090909,25,0.733333333333333,0.113636363636364,10,0.0909090909090909,8,0.125,11,0.215909090909091,19
25298,25,E,2024,0.431818181818182,57,0.650246305418719,0.189393939393939,25,0.0606060606060606,8,0.0681818181818182,9,0.0984848484848485,13
25299,25,E,2024,0.388888888888889,21,0.627906976744186,0.111111111111111,6,0.0185185185185185,1,0.0555555555555556,3,0.12962962962963,7
25300,25,E,2024,0.360759493670886,57,0.683982683982684,0.0886075949367089,14,0.0632911392405063,10,0.145569620253165,23,0.107594936708861,17
25301,25,E,2024,0.253378378378378,75,0.468354430379747,0.179054054054054,53,0.0405405405405405,12,0.212837837837838,63,0.108108108108108,32
25303,25,E,2024,0.40952380952381,43,0.567567567567568,0.0761904761904762,8,0.0761904761904762,8,0.114285714285714,12,0.0571428571428571,6
25304,25,E,2024,0.516192345436703,526,0.434356351236147,0.0863591756624141,88,0.0225711481844946,23,0.0451422963689892,46,0.0922473012757605,94
25305,25,E,2024,0.42809364548495,128,0.638888888888889,0.17056856187291,51,0.0334448160535117,10,0.0802675585284281,24,0.0936454849498328,28
25306,25,E,2024,0.60377358490566,32,0.63855421686747,0.0377358490566038,2,0,0,0.0377358490566038,2,0.0377358490566038,2
25307,25,E,2024,0.266423357664234,73,0.473229706390328,0.18978102189781,52,0.0766423357664234,21,0.0656934306569343,18,0.131386861313869,36
25308,25,E,2024,0.284023668639053,48,0.533123028391167,0.189349112426036,32,0.0355029585798817,6,0.183431952662722,31,0.100591715976331,17
25309,25,E,2024,0.356589147286822,138,0.521563342318059,0.13953488372093,54,0.041343669250646,16,0.116279069767442,45,0.0904392764857881,35
25310,25,E,2024,0.357142857142857,15,0.538461538461538,0.0952380952380952,4,0.0238095238095238,1,0,0,0.142857142857143,6
25311,25,E,2024,0.488888888888889,44,0.584415584415584,0.1,9,0.0111111111111111,1,0.0666666666666667,6,0.0333333333333333,3
25312,25,E,2024,0.5,16,0.542372881355932,0.15625,5,0,0,0,0,0.03125,1
25313,25,E,2024,0.4,38,0.612903225806452,0.210526315789474,20,0.0210526315789474,2,0.0842105263157895,8,0.0315789473684211,3
25314,25,E,2024,0.521739130434783,60,0.621621621621622,0.0782608695652174,9,0.0347826086956522,4,0.234782608695652,27,0.0173913043478261,2
25315,25,E,2024,0.480597014925373,483,0.524530271398747,0.130348258706468,131,0.0278606965174129,28,0.0706467661691542,71,0.0955223880597015,96
25316,25,E,2024,0.377483443708609,57,0.686363636363636,0.158940397350993,24,0.0264900662251656,4,0.0728476821192053,11,0.139072847682119,21
25317,25,E,2024,0.486725663716814,55,0.588541666666667,0.123893805309735,14,0.0176991150442478,2,0.0619469026548673,7,0.106194690265487,12
25318,25,E,2024,0.313167259786477,176,0.461791290057519,0.174377224199288,98,0.0640569395017794,36,0.119217081850534,67,0.097864768683274,55
25320,25,E,2024,0.295258620689655,137,0.535796766743649,0.172413793103448,80,0.0625,29,0.109913793103448,51,0.125,58
25321,25,E,2024,0.283544303797468,448,0.436705362078496,0.181645569620253,287,0.0607594936708861,96,0.141772151898734,224,0.105696202531646,167
25322,25,E,2024,0.386792452830189,82,0.629080118694362,0.169811320754717,36,0.0283018867924528,6,0.0707547169811321,15,0.0943396226415094,20
25323,25,E,2024,0.424581005586592,76,0.571884984025559,0.128491620111732,23,0.0335195530726257,6,0.0446927374301676,8,0.0893854748603352,16
25324,25,E,2024,0.53968253968254,34,0.623762376237624,0.0952380952380952,6,0.0317460317460317,2,0.0476190476190476,3,0.0158730158730159,1
25325,25,E,2024,0.263636363636364,29,0.588235294117647,0.236363636363636,26,0.00909090909090909,1,0.181818181818182,20,0.1,11
25326,25,E,2024,0.456221198156682,99,0.515439429928741,0.115207373271889,25,0.0460829493087558,10,0.0460829493087558,10,0.119815668202765,26
25327,25,E,2024,0.4,14,0.625,0.0571428571428571,2,0.0285714285714286,1,0.0285714285714286,1,0.114285714285714,4
25328,25,E,2024,0.234096692111959,92,0.670648464163823,0.175572519083969,69,0.0712468193384224,28,0.0737913486005089,29,0.195928753180662,77
25329,25,E,2024,0.3125,5,0.516129032258065,0,0,0,0,0.25,4,0.3125,5
25330,25,E,2024,0.282608695652174,26,0.666666666666667,0.152173913043478,14,0.119565217391304,11,0.0326086956521739,3,0.206521739130435,19
25331,25,E,2024,0.432,54,0.726744186046512,0.144,18,0.064,8,0.072,9,0.192,24
25332,25,E,2024,0.346666666666667,78,0.517241379310345,0.12,27,0.0622222222222222,14,0.0711111111111111,16,0.142222222222222,32
25333,25,E,2024,0.347058823529412,59,0.590277777777778,0.129411764705882,22,0.0470588235294118,8,0.2,34,0.0882352941176471,15
25334,25,E,2024,0.443661971830986,378,0.552171095268957,0.165492957746479,141,0.0152582159624413,13,0.0856807511737089,73,0.0821596244131455,70
25335,25,E,2024,0.380952380952381,32,0.7,0.142857142857143,12,0.0595238095238095,5,0.0238095238095238,2,0.142857142857143,12
25336,25,E,2024,0.379746835443038,90,0.580882352941177,0.0632911392405063,15,0.080168776371308,19,0.0590717299578059,14,0.122362869198312,29
25338,25,E,2024,0.191489361702128,9,0.626666666666667,0.25531914893617,12,0.0638297872340426,3,0.170212765957447,8,0.148936170212766,7
25339,25,E,2024,0.320754716981132,34,0.634730538922156,0.169811320754717,18,0.0566037735849057,6,0.113207547169811,12,0.122641509433962,13
25340,25,E,2024,0.216981132075472,23,0.627218934911243,0.113207547169811,12,0.169811320754717,18,0.0471698113207547,5,0.150943396226415,16
25341,25,E,2024,0.525252525252525,52,0.673469387755102,0.0505050505050505,5,0.0101010101010101,1,0.0707070707070707,7,0.0606060606060606,6
25342,25,E,2024,0.137931034482759,4,0.537037037037037,0.103448275862069,3,0.0344827586206897,1,0.310344827586207,9,0.137931034482759,4
25343,25,E,2024,0.341463414634146,28,0.621212121212121,0.0731707317073171,6,0.0365853658536585,3,0.24390243902439,20,0.024390243902439,2
25344,25,E,2024,0.136363636363636,3,0.594594594594595,0.136363636363636,3,0.0454545454545455,1,0.227272727272727,5,0.0909090909090909,2
25345,25,E,2024,0.465949820788531,130,0.597430406852248,0.0752688172043011,21,0.039426523297491,11,0.125448028673835,35,0.0824372759856631,23
25346,25,E,2024,0.273684210526316,26,0.725190839694657,0.136842105263158,13,0.0210526315789474,2,0.168421052631579,16,0.0842105263157895,8
25347,25,E,2024,0.405913978494624,151,0.605863192182411,0.102150537634409,38,0.0456989247311828,17,0.185483870967742,69,0.0833333333333333,31
25348,25,E,2024,0.28,56,0.560224089635854,0.115,23,0.05,10,0.08,16,0.155,31
25349,25,E,2024,0.446351931330472,104,0.525959367945824,0.120171673819742,28,0.0300429184549356,7,0.133047210300429,31,0.0600858369098712,14
25350,25,E,2024,0.460490463215259,169,0.61371237458194,0.128065395095368,47,0.0136239782016349,5,0.0463215258855586,17,0.119891008174387,44
25351,25,E,2024,0.392156862745098,40,0.582857142857143,0.176470588235294,18,0.0294117647058824,3,0.0784313725490196,8,0.0882352941176471,9
25354,25,E,2024,0.436363636363636,24,0.46218487394958,0.109090909090909,6,0.0363636363636364,2,0.0545454545454545,3,0.0363636363636364,2
25355,25,E,2024,0.380952380952381,8,0.583333333333333,0.0476190476190476,1,0,0,0.19047619047619,4,0,0
25356,25,E,2024,0.328150572831424,401,0.451923076923077,0.176759410801964,216,0.0417348608837971,51,0.0957446808510638,117,0.114566284779051,140
25357,25,E,2024,0.386706948640483,128,0.547107438016529,0.138972809667674,46,0.0634441087613293,21,0.175226586102719,58,0.0513595166163142,17
25359,25,E,2024,0.359223300970874,37,0.751824817518248,0.135922330097087,14,0.0485436893203884,5,0.174757281553398,18,0.029126213592233,3
25360,25,E,2024,0.1375,11,0.650406504065041,0.15,12,0.125,10,0.0875,7,0.175,14
25361,25,E,2024,0.238505747126437,83,0.561290322580645,0.21264367816092,74,0.0977011494252874,34,0.137931034482759,48,0.100574712643678,35
25362,25,E,2024,0.275,33,0.566037735849057,0.15,18,0.141666666666667,17,0.075,9,0.166666666666667,20
25364,25,E,2024,0.341463414634146,252,0.615,0.168021680216802,124,0.0555555555555556,41,0.0853658536585366,63,0.153116531165312,113
25365,25,E,2024,0.585635359116022,106,0.71259842519685,0.0552486187845304,10,0.0110497237569061,2,0.0497237569060774,9,0.0828729281767956,15
25366,25,E,2024,0.413793103448276,36,0.550632911392405,0.137931034482759,12,0,0,0.160919540229885,14,0.0689655172413793,6
25367,25,E,2024,0.499371859296482,795,0.47479868774232,0.0866834170854271,138,0.0175879396984925,28,0.0458542713567839,73,0.0967336683417085,154
25368,25,E,2024,0.437201907790143,275,0.601913875598086,0.128775834658188,81,0.0445151033386327,28,0.0874403815580286,55,0.104928457869634,66
25369,25,E,2024,0.507246376811594,35,0.547619047619048,0.115942028985507,8,0.0434782608695652,3,0.115942028985507,8,0.0434782608695652,3
25370,25,E,2024,0.533333333333333,552,0.565264882577826,0.0995169082125604,103,0.0280193236714976,29,0.0599033816425121,62,0.0830917874396135,86
25371,25,E,2024,0.196261682242991,21,0.713333333333333,0.130841121495327,14,0.11214953271028,12,0.121495327102804,13,0.102803738317757,11
25372,25,E,2024,0.5,58,0.594871794871795,0.146551724137931,17,0.0344827586206897,4,0.0344827586206897,4,0.0431034482758621,5
25373,25,E,2024,0.19047619047619,4,0.567567567567568,0,0,0.19047619047619,4,0.0476190476190476,1,0.0952380952380952,2
25374,25,E,2024,0.477911646586345,119,0.584507042253521,0.108433734939759,27,0.036144578313253,9,0.0963855421686747,24,0.0763052208835341,19
25375,25,E,2024,0.293375394321767,93,0.678800856531049,0.151419558359621,48,0.0788643533123028,25,0.0914826498422713,29,0.129337539432177,41
25376,25,E,2024,0.5,51,0.766917293233083,0.137254901960784,14,0.0392156862745098,4,0.0980392156862745,10,0.117647058823529,12
25377,25,E,2024,0.33695652173913,31,0.63013698630137,0.130434782608696,12,0.0652173913043478,6,0.0978260869565217,9,0.141304347826087,13
25378,25,E,2024,0.377777777777778,51,0.537848605577689,0.125925925925926,17,0.0444444444444444,6,0.037037037037037,5,0.103703703703704,14
25379,25,E,2024,0.263157894736842,10,0.603174603174603,0.0526315789473684,2,0.0789473684210526,3,0.0263157894736842,1,0.131578947368421,5
25380,25,E,2024,0.276553106212425,138,0.491141732283465,0.182364729458918,91,0.0581162324649299,29,0.0861723446893788,43,0.124248496993988,62
25381,25,E,2024,0.301141352063213,343,0.643139469226426,0.214223002633889,244,0.0500438981562774,57,0.0895522388059701,102,0.149253731343284,170
25382,25,E,2024,0.4337899543379,95,0.548872180451128,0.132420091324201,29,0.0410958904109589,9,0.0547945205479452,12,0.105022831050228,23
25383,25,E,2024,0.369230769230769,48,0.548523206751055,0.0923076923076923,12,0.0692307692307692,9,0.0692307692307692,9,0.146153846153846,19
25384,25,E,2024,0.382978723404255,18,0.691176470588235,0.127659574468085,6,0,0,0.0638297872340426,3,0.170212765957447,8
25385,25,E,2024,0.349206349206349,22,0.67741935483871,0.0793650793650794,5,0.0317460317460317,2,0.0317460317460317,2,0.142857142857143,9
25386,25,E,2024,0.432835820895522,29,0.51937984496124,0.0298507462686567,2,0.0149253731343284,1,0.0746268656716418,5,0.0298507462686567,2
25387,25,E,2024,0.475903614457831,79,0.544262295081967,0.114457831325301,19,0.0301204819277108,5,0.132530120481928,22,0.0542168674698795,9
25388,25,E,2024,0.294054714962555,1924,0.470753291603713,0.13174384838759,862,0.0456976921901269,299,0.0732080085587651,479,0.114167812929849,747
25389,25,E,2024,0.296875,19,0.65979381443299,0.203125,13,0.015625,1,0.125,8,0.078125,5
25390,25,E,2024,0.406060606060606,67,0.617977528089888,0.121212121212121,20,0.0242424242424242,4,0.0727272727272727,12,0.139393939393939,23
25391,25,E,2024,0.22,22,0.595238095238095,0.19,19,0.07,7,0.19,19,0.08,8
25392,25,E,2024,0.421686746987952,35,0.601449275362319,0.072289156626506,6,0.036144578313253,3,0.120481927710843,10,0.072289156626506,6
25393,25,E,2024,0.441441441441441,98,0.518691588785047,0.0720720720720721,16,0.036036036036036,8,0.108108108108108,24,0.0990990990990991,22
25394,25,E,2024,0.497134670487106,347,0.531202435312024,0.0945558739255014,66,0.0286532951289398,20,0.0659025787965616,46,0.100286532951289,70
25395,25,E,2024,0.202981651376147,177,0.714168714168714,0.240825688073395,210,0.0905963302752293,79,0.121559633027523,106,0.142201834862385,124
25397,25,E,2024,0.358471074380165,347,0.57210401891253,0.134297520661157,130,0.0454545454545455,44,0.0888429752066116,86,0.121900826446281,118
25398,25,E,2024,0.322033898305085,19,0.746835443037975,0.11864406779661,7,0.101694915254237,6,0.135593220338983,8,0.0847457627118644,5
25400,25,E,2024,0.279475982532751,64,0.630853994490358,0.161572052401747,37,0.074235807860262,17,0.104803493449782,24,0.11353711790393,26
25401,25,E,2024,0.529411764705882,9,0.586206896551724,0.117647058823529,2,0.0588235294117647,1,0,0,0.0588235294117647,1
25402,25,E,2024,0.153846153846154,2,0.619047619047619,0.153846153846154,2,0.461538461538462,6,0.230769230769231,3,0,0
25403,25,E,2024,0.272425249169435,246,0.517182130584193,0.193798449612403,175,0.0476190476190476,43,0.171650055370986,155,0.127353266888151,115
25404,25,E,2024,0.27906976744186,12,0.682539682539683,0.116279069767442,5,0.209302325581395,9,0.13953488372093,6,0.0465116279069768,2
25405,25,E,2024,0.257075471698113,109,0.593006993006993,0.186320754716981,79,0.0683962264150943,29,0.0731132075471698,31,0.17688679245283,75
25406,25,E,2024,0.289855072463768,80,0.623024830699774,0.144927536231884,40,0.0507246376811594,14,0.0760869565217391,21,0.115942028985507,32
25408,25,E,2024,0.452380952380952,19,0.67741935483871,0.119047619047619,5,0.166666666666667,7,0.0238095238095238,1,0,0
25410,25,E,2024,0.237642585551331,125,0.572984749455338,0.142585551330799,75,0.0779467680608365,41,0.0931558935361217,49,0.20532319391635,108
25411,25,E,2024,0.263821532492726,544,0.466094032549729,0.161008729388943,332,0.0528612997090204,109,0.150339476236663,310,0.118816682832202,245
25413,25,E,2024,0.39746835443038,157,0.501269035532995,0.169620253164557,67,0.0405063291139241,16,0.0911392405063291,36,0.116455696202532,46
25414,25,E,2024,0.444444444444444,28,0.663157894736842,0.0952380952380952,6,0.142857142857143,9,0.0634920634920635,4,0.111111111111111,7
25415,25,E,2024,0.232704402515723,37,0.63855421686747,0.119496855345912,19,0.0943396226415094,15,0.0817610062893082,13,0.169811320754717,27
25416,25,E,2024,0.150943396226415,16,0.67948717948718,0.235849056603774,25,0.0849056603773585,9,0.132075471698113,14,0.122641509433962,13
25417,25,E,2024,0.435768261964736,173,0.600605143721634,0.123425692695214,49,0.0478589420654912,19,0.0906801007556675,36,0.130982367758186,52
25418,25,E,2024,0.269817073170732,177,0.633204633204633,0.149390243902439,98,0.0564024390243903,37,0.106707317073171,70,0.204268292682927,134
25419,25,E,2024,0.525423728813559,31,0.686046511627907,0.101694915254237,6,0.0338983050847458,2,0.0677966101694915,4,0.135593220338983,8
25420,25,E,2024,0.114583333333333,11,0.695652173913044,0.09375,9,0.21875,21,0.0208333333333333,2,0.135416666666667,13
25421,25,E,2024,0.228571428571429,8,0.507246376811594,0.0571428571428571,2,0.0285714285714286,1,0.4,14,0.0285714285714286,1
25422,25,E,2024,0.54945054945055,50,0.7109375,0.164835164835165,15,0.043956043956044,4,0.0659340659340659,6,0.021978021978022,2
25424,25,E,2024,0.347826086956522,256,0.612822647793505,0.126358695652174,93,0.0638586956521739,47,0.125,92,0.114130434782609,84
25425,25,E,2024,0.284883720930233,49,0.63003663003663,0.180232558139535,31,0.0348837209302326,6,0.180232558139535,31,0.0872093023255814,15
25426,25,E,2024,0.532467532467532,82,0.568265682656827,0.103896103896104,16,0.0324675324675325,5,0.0714285714285714,11,0.038961038961039,6
25427,25,E,2024,0.367875647668394,71,0.634868421052632,0.129533678756477,25,0.0673575129533679,13,0.119170984455959,23,0.113989637305699,22
25428,25,E,2024,0.414826498422713,263,0.538200339558574,0.130914826498423,83,0.0394321766561514,25,0.0788643533123028,50,0.107255520504732,68
25429,25,E,2024,0.38592750533049,181,0.554373522458629,0.127931769722815,60,0.0362473347547974,17,0.0511727078891258,24,0.138592750533049,65
25430,25,E,2024,0.342857142857143,12,0.777777777777778,0.114285714285714,4,0.0571428571428571,2,0.0857142857142857,3,0.114285714285714,4
25431,25,E,2024,0.451086956521739,83,0.615384615384615,0.0869565217391304,16,0.016304347826087,3,0.0760869565217391,14,0.152173913043478,28
25432,25,E,2024,0.360655737704918,308,0.584531143052704,0.129976580796253,111,0.0515222482435597,44,0.149882903981265,128,0.0866510538641686,74
25433,25,E,2024,0.545454545454545,12,0.666666666666667,0,0,0.136363636363636,3,0.227272727272727,5,0,0
25434,25,E,2024,0.318675042832667,558,0.538272363971718,0.173615077098801,304,0.067390062821245,118,0.0908052541404911,159,0.123358081096516,216
25435,25,E,2024,0.42156862745098,43,0.6375,0.0980392156862745,10,0.0490196078431373,5,0.117647058823529,12,0.156862745098039,16
25436,25,E,2024,0.484848484848485,16,0.6,0.0606060606060606,2,0,0,0.151515151515152,5,0.0303030303030303,1
25437,25,E,2024,0.375796178343949,59,0.570909090909091,0.127388535031847,20,0.0318471337579618,5,0.0828025477707006,13,0.089171974522293,14
25438,25,E,2024,0.373239436619718,159,0.603399433427762,0.140845070422535,60,0.0516431924882629,22,0.0610328638497653,26,0.145539906103286,62
25439,25,E,2024,0.392,49,0.651041666666667,0.104,13,0.008,1,0.056,7,0.152,19
25440,25,E,2024,0.348571428571429,61,0.525525525525526,0.137142857142857,24,0.0285714285714286,5,0.137142857142857,24,0.114285714285714,20
25441,25,E,2024,0.558823529411765,19,0.557377049180328,0.0882352941176471,3,0.0294117647058824,1,0.264705882352941,9,0.0294117647058824,1
25442,25,E,2024,0.271293375394322,86,0.593632958801498,0.186119873817035,59,0.0630914826498423,20,0.129337539432177,41,0.10410094637224,33
25443,25,E,2024,0.448275862068966,13,0.783783783783784,0.0689655172413793,2,0.0689655172413793,2,0.137931034482759,4,0.172413793103448,5
25444,25,E,2024,0.531645569620253,42,0.669491525423729,0.0886075949367089,7,0.0126582278481013,1,0.126582278481013,10,0.0632911392405063,5
25445,25,E,2024,0.210526315789474,16,0.723809523809524,0.157894736842105,12,0.105263157894737,8,0.0657894736842105,5,0.118421052631579,9
25446,25,E,2024,0.373737373737374,37,0.578947368421053,0.171717171717172,17,0.0505050505050505,5,0.111111111111111,11,0.101010101010101,10
25447,25,E,2024,0.425149700598802,71,0.670682730923695,0.149700598802395,25,0.0538922155688623,9,0.131736526946108,22,0.0538922155688623,9
25448,25,E,2024,0.317808219178082,232,0.640350877192982,0.147945205479452,108,0.0794520547945206,58,0.0671232876712329,49,0.164383561643836,120
25449,25,E,2024,0.278688524590164,17,0.61,0.278688524590164,17,0.0819672131147541,5,0.114754098360656,7,0.0327868852459016,2
25450,25,E,2024,0.32,16,0.704225352112676,0.14,7,0.06,3,0.12,6,0.16,8
25451,25,E,2024,0.230769230769231,12,0.514851485148515,0.192307692307692,10,0.0384615384615385,2,0.173076923076923,9,0.115384615384615,6
25452,25,E,2024,0.55868544600939,119,0.637724550898204,0.0845070422535211,18,0.0422535211267606,9,0.0751173708920188,16,0.0704225352112676,15
25453,25,E,2024,0.404553415061296,231,0.525298988040478,0.103327495621716,59,0.0437828371278459,25,0.161120840630473,92,0.0980735551663748,56
25454,25,E,2024,0.269717624148004,277,0.673884514435696,0.210321324245375,216,0.062317429406037,64,0.0817916260954236,84,0.157740993184031,162
25455,25,E,2024,0.363636363636364,36,0.647058823529412,0.111111111111111,11,0.0303030303030303,3,0.0606060606060606,6,0.181818181818182,18
25456,25,E,2024,0.417391304347826,48,0.580808080808081,0.0956521739130435,11,0.0173913043478261,2,0.182608695652174,21,0.0521739130434783,6
25457,25,E,2024,0.339622641509434,18,0.6625,0.169811320754717,9,0,0,0.207547169811321,11,0.0566037735849057,3
25458,25,E,2024,0.36283185840708,41,0.620879120879121,0.212389380530973,24,0.0530973451327434,6,0.20353982300885,23,0.0176991150442478,2
25459,25,E,2024,0.240740740740741,39,0.68936170212766,0.179012345679012,29,0.0864197530864198,14,0.111111111111111,18,0.148148148148148,24
25460,25,E,2024,0.24390243902439,30,0.615,0.105691056910569,13,0.0731707317073171,9,0.040650406504065,5,0.121951219512195,15
25461,25,E,2024,0.576388888888889,83,0.642857142857143,0.0625,9,0.0138888888888889,2,0.0833333333333333,12,0.0694444444444445,10
25462,25,E,2024,0.280370227535673,1454,0.434301984758395,0.178364828384111,925,0.0599691477053606,311,0.0929425376012341,482,0.141342074816815,733
25463,25,E,2024,0.497332542975697,839,0.556214968677877,0.10077059869591,170,0.025489033787789,43,0.0598695909899229,101,0.116182572614108,196
25464,25,E,2024,0.316666666666667,19,0.6,0.116666666666667,7,0.183333333333333,11,0.0666666666666667,4,0.116666666666667,7
25465,25,E,2024,0.555555555555556,40,0.525547445255475,0.0555555555555556,4,0.0277777777777778,2,0.152777777777778,11,0.0555555555555556,4
25466,25,E,2024,0.354666666666667,133,0.619834710743802,0.130666666666667,49,0.0666666666666667,25,0.0773333333333333,29,0.133333333333333,50
25467,25,E,2024,0.267748478701826,264,0.597938144329897,0.206896551724138,204,0.0740365111561866,73,0.0882352941176471,87,0.16632860040568,164
25468,25,E,2024,0.483606557377049,177,0.534306569343066,0.109289617486339,40,0.0710382513661202,26,0.0601092896174863,22,0.092896174863388,34
25469,25,E,2024,0.481981981981982,107,0.60989010989011,0.153153153153153,34,0.0450450450450451,10,0.0585585585585586,13,0.0990990990990991,22
25470,25,E,2024,0.5,44,0.63768115942029,0.0681818181818182,6,0.0340909090909091,3,0.113636363636364,10,0.0909090909090909,8
25471,25,E,2024,0.435897435897436,34,0.672413793103448,0.0897435897435897,7,0,0,0.0897435897435897,7,0.0384615384615385,3
25472,25,E,2024,0.454545454545455,5,0.407407407407407,0.0909090909090909,1,0.0909090909090909,1,0.0909090909090909,1,0.181818181818182,2
25473,25,E,2024,0.291411042944785,95,0.581105169340463,0.125766871165644,41,0.0889570552147239,29,0.0306748466257669,10,0.159509202453988,52
25474,25,E,2024,0.382352941176471,13,0.435897435897436,0.117647058823529,4,0.0294117647058824,1,0.0882352941176471,3,0,0
25475,25,E,2024,0.313333333333333,141,0.555555555555556,0.177777777777778,80,0.0666666666666667,30,0.0533333333333333,24,0.113333333333333,51
25476,25,E,2024,0.452054794520548,33,0.663636363636364,0.164383561643836,12,0,0,0.10958904109589,8,0.0136986301369863,1
25477,25,E,2024,0.189655172413793,33,0.566775244299674,0.14367816091954,25,0.0632183908045977,11,0.126436781609195,22,0.195402298850575,34
25478,25,E,2024,0.303030303030303,20,0.776470588235294,0.151515151515152,10,0,0,0.212121212121212,14,0.196969696969697,13
25479,25,E,2024,0.446327683615819,79,0.625441696113074,0.0564971751412429,10,0.00564971751412429,1,0.11864406779661,21,0.0734463276836158,13
